1485170169,nan,-1,20000,0,0
1485170181,nan,-1,19999,1,0
1485170188,nan,-1,19999,1,0
1485170198,nan,-1,19999,1,0
1485170228,-0.005089,0,19999,0,1
1485170266,-0.005089,0,19998,1,1
1485170293,-0.505315,1,19998,0,2
1485170392,-0.505315,1,19998,1,2
1485170412,-0.505315,1,19998,1,2
1485170426,-0.505315,1,19998,0,3
1485170542,-0.505315,1,19998,1,3
1485170553,-0.505315,1,19998,1,3
1485170573,-0.505315,1,19998,0,4
1485170644,-0.505315,1,19998,1,4
1485170655,-0.505315,1,19998,1,4
1485170665,-0.505315,1,19998,0,5
1485170724,-0.505315,1,19998,1,5
1485170734,-0.505315,1,19998,1,5
1485170744,-0.505315,1,19998,1,5
1485170748,-0.505315,1,19998,0,6
1485170807,-0.505315,1,19998,1,6
1485170819,-0.505315,1,19998,1,6
1485170829,-0.505315,1,19998,1,6
1485170836,-0.505315,1,19998,0,7
1485170900,-0.505315,1,19998,1,7
1485170913,-0.505315,1,19998,1,7
1485170925,-0.505315,1,19998,0,8
1485170992,-0.505315,1,19998,1,8
1485171009,-0.755504,20006,19998,0,9
1485171086,-0.755504,20006,19998,1,9
1485171096,-0.755504,20006,19998,1,9
1485171100,-0.755504,20006,19998,0,10
1485171221,-0.755504,20006,19998,1,10
1485171232,-0.755504,20006,19998,1,10
1485171241,-0.755504,20006,19998,1,10
1485171249,-0.755504,20006,19998,1,10
1485171257,-0.755504,20006,19998,1,10
1485171264,-0.755504,20006,19998,1,10
1485171271,-1.405476,20008,19998,0,11
1485171345,-1.405476,20008,19998,1,11
1485171352,-1.405476,20008,19998,1,11
1485171357,-1.405476,20008,19998,1,11
1485171360,-1.692689,20009,19998,0,12
1485171491,-1.692689,20009,19998,1,12
1485171502,-1.692689,20009,19998,1,12
1485171515,-1.692689,20009,19998,1,12
1485171525,-2.058702,20010,19998,0,13
1485171593,-2.058702,20010,19998,1,13
1485171605,-2.058702,20010,19998,1,13
1485171616,-2.058702,20010,19998,1,13
1485171622,-2.058702,20010,19998,0,14
1485171669,-2.058702,20010,19998,1,14
1485171678,-2.058702,20010,19998,1,14
1485171687,-2.058702,20010,19998,1,14
1485171700,-2.058702,20010,19998,0,15
1485171718,-2.208070,20013,19998,0,16
1485171803,-2.208070,20013,19998,1,16
1485171807,-2.208070,20013,19998,1,16
1485171811,-2.208070,20013,19998,0,17
1485171891,-2.208070,20013,19998,1,17
1485171896,-2.208070,20013,19998,1,17
1485171906,-2.208070,20013,19998,1,17
1485171913,-2.208070,20013,19998,0,18
1485171951,-2.208070,20013,19998,0,19
1485172017,-2.208070,20013,19998,0,20
1485172075,-2.208070,20013,19998,0,21
1485172131,-2.776238,20019,19998,0,22
1485172202,-2.920943,20020,19998,0,23
1485172275,-2.920943,20020,19998,0,24
1485172361,-2.920943,20020,19998,0,25
1485172510,-2.920943,20020,19998,0,26
1485172597,-2.920943,20020,19998,0,27
1485172697,-3.037507,20025,19998,0,28
1485172778,-3.037507,20025,19998,0,29
1485172871,-3.037507,20025,19998,0,30
1485172963,-3.037507,20025,19998,0,31
1485173071,-3.305506,20029,19998,0,32
1485173167,-3.305506,20029,19998,0,33
1485173296,-3.305506,20029,19998,0,34
1485173418,-3.305506,20029,19998,0,35
1485173505,-3.305506,20029,19998,0,36
1485173652,-3.312955,20034,19998,0,37
1485173808,-3.320921,20035,19998,0,38
1485173951,-3.320921,20035,19998,0,39
1485174092,-3.320921,20035,19998,0,40
1485174206,-3.320921,20035,19998,0,41
1485174346,-3.320921,20035,19998,0,42
1485174479,-3.320921,20035,19998,0,43
1485174615,-3.320921,20035,19998,0,44
1485174678,-3.320921,20035,19998,0,45
1485174760,-3.320921,20035,19998,0,46
1485174921,-3.320966,20044,19998,0,47
1485175061,-3.320966,20044,19998,0,48
1485175249,-3.320966,20044,19998,0,49
1485175423,-3.320966,20044,19998,0,50
1485175570,-3.321116,20048,19998,0,51
1485175717,-3.321116,20048,19998,0,52
1485175869,-3.321116,20048,19998,0,53
1485176073,-3.321116,20048,19998,0,54
1485176148,-3.321116,20048,19998,0,55
1485176237,-3.321116,20048,19998,0,56
1485176459,-3.321116,20048,19998,0,57
1485176627,-3.321269,20055,19998,0,58
1485176847,-3.321269,20055,19998,0,59
1485176921,-3.321269,20055,19998,0,60
1485177105,-3.321269,20055,19998,0,61
