1485170212,nan,-1,20000,0,0
1485170239,nan,-1,19999,1,0
1485170251,nan,-1,19999,1,0
1485170264,nan,-1,19999,1,0
1485170277,nan,-1,19999,1,0
1485170299,0.268266,0,19999,0,1
1485170322,0.268266,0,19998,1,1
1485170330,0.268266,0,19998,1,1
1485170343,0.026048,1,19998,0,2
1485170389,0.026048,1,19998,1,2
1485170404,0.026048,1,19998,0,3
1485170459,0.026048,1,19998,1,3
1485170467,0.026048,1,19998,1,3
1485170473,0.026048,1,19998,0,4
1485170529,0.026048,1,19998,1,4
1485170542,0.026048,1,19998,1,4
1485170558,0.026048,1,19998,0,5
1485170616,0.026048,1,19998,1,5
1485170624,0.026048,1,19998,1,5
1485170641,0.026048,1,19998,1,5
1485170645,0.010447,20003,19998,0,6
1485170706,0.010447,20003,19998,1,6
1485170731,0.010447,20003,19998,0,7
1485170787,0.010447,20003,19998,1,7
1485170803,0.010447,20003,19998,1,7
1485170820,0.010447,20003,19998,0,8
1485170876,0.010447,20003,19998,1,8
1485170888,0.010447,20003,19998,1,8
1485170897,0.010447,20003,19998,1,8
1485170916,0.010447,20003,19998,0,9
1485170965,0.010447,20003,19998,1,9
1485170976,0.010447,20003,19998,1,9
1485170984,0.010447,20003,19998,1,9
1485171004,0.010447,20003,19998,0,10
1485171050,0.010447,20003,19998,1,10
1485171060,0.010447,20003,19998,1,10
1485171068,0.010447,20003,19998,1,10
1485171083,0.010447,20003,19998,0,11
1485171137,0.010447,20003,19998,1,11
1485171150,0.010447,20003,19998,1,11
1485171159,0.010447,20003,19998,1,11
1485171176,0.010447,20003,19998,0,12
1485171216,0.010447,20003,19998,1,12
1485171224,0.010447,20003,19998,1,12
1485171231,0.010447,20003,19998,1,12
1485171241,0.010447,20003,19998,1,12
1485171257,0.010447,20003,19998,0,13
1485171309,0.010447,20003,19998,1,13
1485171320,0.010447,20003,19998,1,13
1485171330,0.010447,20003,19998,1,13
1485171345,0.010447,20003,19998,0,14
1485171398,0.010447,20003,19998,1,14
1485171409,0.010447,20003,19998,1,14
1485171428,0.010447,20003,19998,0,15
1485171468,0.010447,20003,19998,1,15
1485171477,0.010447,20003,19998,1,15
1485171486,0.010447,20003,19998,1,15
1485171493,0.010447,20003,19998,1,15
1485171503,0.010447,20003,19998,1,15
1485171519,0.010447,20003,19998,0,16
1485171571,0.010447,20003,19998,1,16
1485171592,0.010447,20003,19998,0,17
1485171675,0.010447,20003,19998,1,17
1485171687,0.010447,20003,19998,1,17
1485171698,0.010447,20003,19998,0,18
1485171743,0.010447,20003,19998,1,18
1485171753,0.010447,20003,19998,1,18
1485171759,0.010447,20003,19998,1,18
1485171767,0.010447,20003,19998,1,18
1485171776,0.010447,20003,19998,1,18
1485171789,0.010447,20003,19998,1,18
1485171795,0.010447,20003,19998,0,19
1485171858,0.010447,20003,19998,1,19
1485171865,0.010447,20003,19998,1,19
1485171877,0.010447,20003,19998,1,19
1485171884,0.010447,20003,19998,1,19
1485171891,0.010447,20003,19998,1,19
1485171901,0.010447,20003,19998,0,20
1485171941,0.010447,20003,19998,0,21
1485172008,0.010447,20003,19998,0,22
1485172079,0.010447,20003,19998,0,23
1485172136,0.010447,20003,19998,0,24
1485172213,0.010447,20003,19998,0,25
1485172313,0.010447,20003,19998,0,26
1485172401,0.010447,20003,19998,0,27
1485172456,0.010447,20003,19998,0,28
1485172552,0.010447,20003,19998,0,29
1485172611,0.010447,20003,19998,0,30
1485172698,0.010447,20003,19998,0,31
1485172797,0.010447,20003,19998,0,32
1485172885,0.010447,20003,19998,0,33
1485172971,0.010447,20003,19998,0,34
1485173095,0.010447,20003,19998,0,35
1485173220,0.010447,20003,19998,0,36
1485173336,0.010447,20003,19998,0,37
1485173469,0.010447,20003,19998,0,38
1485173581,0.010447,20003,19998,0,39
1485173688,0.010447,20003,19998,0,40
1485173822,0.010447,20003,19998,0,41
1485173888,0.010447,20003,19998,0,42
1485173986,0.010447,20003,19998,0,43
1485174068,0.010447,20003,19998,0,44
1485174135,0.010447,20003,19998,0,45
1485174204,0.010447,20003,19998,0,46
1485174279,0.010447,20003,19998,0,47
1485174366,0.010447,20003,19998,0,48
1485174493,0.010447,20003,19998,0,49
1485174625,0.010447,20003,19998,0,50
1485174763,0.010447,20003,19998,0,51
1485174887,0.010447,20003,19998,0,52
1485175029,0.010447,20003,19998,0,53
1485175145,0.010447,20003,19998,0,54
1485175276,0.010447,20003,19998,0,55
1485175410,0.010447,20003,19998,0,56
1485175564,0.010447,20003,19998,0,57
1485175699,0.010447,20003,19998,0,58
1485175847,0.010447,20003,19998,0,59
1485175976,0.010447,20003,19998,0,60
1485176117,0.010447,20003,19998,0,61
1485176245,0.010447,20003,19998,0,62
1485176395,0.010447,20003,19998,0,63
1485176536,0.010447,20003,19998,0,64
1485176685,0.010447,20003,19998,0,65
1485176833,0.010447,20003,19998,0,66
1485176971,0.002757,20064,19998,0,67
1485177120,0.002757,20064,19998,0,68
1485177280,0.002757,20064,19998,0,69
1485177413,0.002757,20064,19998,0,70
1485177547,0.002757,20064,19998,0,71
1485177686,0.002757,20064,19998,0,72
1485177852,0.002757,20064,19998,0,73
1485178024,0.002757,20064,19998,0,74
1485178174,0.002757,20064,19998,0,75
1485178326,0.002757,20064,19998,0,76
1485178440,0.002757,20064,19998,0,77
1485178620,0.002757,20064,19998,0,78
1485178761,0.002757,20064,19998,0,79
1485178874,0.002757,20064,19998,0,80
1485178969,0.002757,20064,19998,0,81
1485179158,0.002757,20064,19998,0,82
1485179359,0.002757,20064,19998,0,83
1485179536,0.002757,20064,19998,0,84
1485179677,0.002757,20064,19998,0,85
1485179805,0.002757,20064,19998,0,86
1485179935,0.002757,20064,19998,0,87
1485180065,0.002757,20064,19998,0,88
1485180209,0.002757,20064,19998,0,89
1485180340,0.002757,20064,19998,0,90
1485180488,0.002757,20064,19998,0,91
1485180628,0.002757,20064,19998,0,92
1485180762,0.002757,20064,19998,0,93
1485180928,0.002757,20064,19998,0,94
1485181114,0.002757,20064,19998,0,95
