s24376.0
600.0
655.64736348244344
578.12432972570718
545.92843047681185
515.71884435476625
512.51901352247387
514.22350679681506
506.02091945289294
466.49610654739593
387.23573079140357
272.79848873794265
173.50163056839014
77.099023840782209
39.649490663651598
28.879884037114323
27.759890920622578
23.476816082022001
15.784762189430641
11.096363795746644
8.4941957621102997
6.9030298465856434
5.9339877356386328
5.4850882459151782
5.4806436950936304
5.4940891846584172
5.4542843019970242
5.4464475396674565
5.4398278435857517
5.490312430333125
5.4696071537358906
5.4648558288496236
5.4825901757661111
5.4883636382196812
5.4892131609968766
5.4589428174264372
5.4501964093018707
5.4201049187704884
5.4538333056370343
5.4733997480936596
5.515288866017773
5.4500362399085498
5.4566762643239981
5.4720499178296702
5.4395793804251156
5.441683739315379
5.4679509662223893
5.4524971471461772
5.4800868814997443
5.4382358962764918
5.4465967839432397
5.4778687791492899
5.5303839585889465
5.4502592507822607
5.4441185622962944
5.4457839420396219
5.5001030395930499
5.3938356188511847
5.3594513152764645
5.4207677500511755
5.4286560144899738
5.463116695898087
5.3688503003152617
5.3656597270361024
5.4612417557934503
5.3889237448258838
5.3842662451547056
5.3682329265772122
5.4013855596400795
5.3663506513020209
5.331608234516362
5.3419784931035377
5.3281591639341253
5.2762350432453466
5.2698781891654258
5.2385440469812163
5.1133170813823661
4.9897094407279239
4.7744783074347668
4.596258648405402
4.4487238727547478
4.3124663108593646
4.2452550245899952
4.196500762315436
4.1653996072814543
4.1344901368708529
4.1252912013207732
4.1259206021082946
4.1016298766576744
4.0660407483715044
4.0708915765185143
4.047283957586048
4.0391769119374308
4.0327382641090166
4.0131700376582566
4.020952266980192
3.9875985176862683
4.0204170868038105
3.9774344532844368
3.9544334574095608
3.9704200826550422
3.9481174431944428
3.9585166405319372
3.940826907941493
3.9118183023683279
3.9041965458312342
3.9078508841475448
3.9044134867731537
3.8984815807474904
3.8949063614381658
3.8492508653183348
3.8455441630953571
3.8157011086091912
3.7998769543432296
3.797133083464848
3.7736083682371024
3.7656050280091229
3.7290254271843279
3.7074099025522038
3.6907529509090966
3.6593148774122346
3.6342363221163119
3.5989041474688253
3.5902801987197375
3.5692244451502479
3.5604459674304598
3.5439456172675055
3.5308419662662485
3.5229817337656022
3.513307145961563
3.5029279779874303
3.5004091779828266
3.4852985594511763
3.4795226930958649
3.4729544010416937
3.4687376524139668
3.4731655978559246
3.4627283505978523
3.4535179890375307
3.458266472942483
3.4503047393612349
3.4492714622566272
3.4393649923457112
3.4422141548222194
3.4382310328955104
3.431284596484284
3.4384507784472045
3.4378568577479189
3.4244215269091889
3.4251997146052702
3.419888415095143
3.4229810614900895
3.4158171639849733
3.4258236530016486
3.4193455902500158
3.4093886997297491
3.4171286743294855
3.4192661256468568
3.4120614698927922
3.4085506503464313
3.4080371238843821
3.4174791087705843
3.4136669765621535
3.4092178691359525
3.4047044049288391
3.4107200186298252
3.4023145637846084
3.3989417897484571
3.4088576414845626
3.401502665910721
3.3998268767529272
3.3972002147115545
3.3982337439856392
3.3997124464828175
3.4002578744575103
3.402566533644845
3.397901058433821
3.4001401618188574
3.394917729497235
3.3998947067756076
3.401657200269272
3.3957257794117575
3.3911994919946196
3.3937349733429318
3.3898735005807681
3.3876851286205309
3.3970595704929583
3.403075716132967
3.3863915109136342
3.3932920323970186
3.3946967381132094
3.3937473198661388
3.3870149329541679
3.3853560084489578
3.3873994064529431
3.3826350329391306
3.3879043765748444
3.3861872384213947
3.3809173107955832
3.3819558694037437
3.3941802743884297
3.3864003435630488
3.3811251286911856
3.3841872407354114
3.3818791836445445
3.3824050304566482
3.3851576932178542
3.3820335936927886
3.3800451134315836
3.3819752106629695
3.3837460893231026
3.3809003855058375
3.3833542039655313
3.3776857914956193
3.3743411823373335
3.3838042928944718
3.3747117695537807
3.3809445194219481
3.3795056912291295
3.3773753873245274
3.3755076626243854
3.3700441016735305
3.3780049507535668
3.3821872737816321
3.3692615601193463
3.3736224956957157
3.3688896431333601
3.376977466015918
3.3788815961171301
3.379788605158724
3.373761160130567
3.375780276811907
3.3769729937684141
3.3769903512106074
3.3781327875593012
3.3679032053584468
3.3650884681139357
3.3738290857118458
3.3717662273704145
3.3681344703247791
3.3696052230498466
3.3722434961308814
3.3688995527432448
3.364210556778632
3.3687976166426226
3.373724168205714
3.3743553499379324
3.3707077887746237
